id,product_id,name,price,stock,description
235,170,8GB RAM - 256GB,611.88,28,"Xiaomi 12 Pro 5G là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.9/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.0 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.73 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4600mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
236,170,12GB RAM - 256GB,622.56,48,"Xiaomi 12 Pro 5G (12GB RAM + 256GB) là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.0 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.73 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4600mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
237,171,12GB RAM - 256GB,911.99,48,"Xiaomi 12 Ultra 5G là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.73 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4800mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
238,172,8GB RAM - 256GB,839.88,16,"Xiaomi 12S Ultra là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.73 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4860mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
239,173,8GB RAM - 128GB,587.88,21,"Xiaomi 12T là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.7/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý dimensity 8 nhân, 
xung nhịp tối đa 2.85 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1220 x 2712, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
240,174,8GB RAM - 128GB,719.88,48,"Xiaomi 12T Pro 5G là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.9/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1220 x 2712, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 200MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
241,175,8GB RAM - 128GB,563.88,11,"Xiaomi 13 5G là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.9/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.36 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4500mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
242,176,8GB RAM - 128GB,707.88,34,"Xiaomi 13 Pro 5G là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.73 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 0MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4820mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
243,177,12GB RAM - 256GB,863.99,47,"Xiaomi 13 Ultra 5G là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.6 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 4 camera sau với cảm biến chính 108MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
244,178,12GB RAM - 256GB,659.99,13,"Xiaomi 14 là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.9/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.43 inch, độ phân giải 1440 x 3200, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
245,179,8GB RAM - 128GB,359.99,24,"Xiaomi Civi 2 là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.5/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.4 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.55 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4500mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
246,180,8GB RAM - 256GB,395.88,48,"Xiaomi Civi 3 là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.6/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý dimensity 8 nhân, 
xung nhịp tối đa 3.1 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.7 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 64MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 80W giúp sử dụng cả ngày dài."
247,181,8GB RAM - 256GB,659.99,10,"Xiaomi Mi 10 5G (8GB RAM + 256GB) là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.8/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.84 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1080 x 2340, 
tần số quét 90Hz giúp hiển thị mượt và sắc nét.

Hệ thống 4 camera sau với cảm biến chính 108MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4780mAh, 
hỗ trợ sạc nhanh 30W giúp sử dụng cả ngày dài."
248,182,6GB RAM - 128GB,282.0,16,"Xiaomi Mi 10T 5G là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.0/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.84 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 2400 x 1080, 
tần số quét 144Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 64MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
249,183,8GB RAM - 128GB,359.99,13,"Xiaomi Mi 10T Pro 5G là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.6/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.84 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1080 x 2400, 
tần số quét 144Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
250,184,8GB RAM - 128GB,224.39,27,"Xiaomi Mi 11 Lite (8GB RAM + 128GB) là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.2/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.3 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.55 inch, độ phân giải 1080 x 2400, 
tần số quét 90Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 64MP 
và camera trước 16MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4250mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
251,185,6GB RAM - 128GB,262.68,14,"Xiaomi Mi 11 Lite NE 5G là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.3/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.4 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.55 inch, độ phân giải 1080 x 2400, 
tần số quét 90Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 64MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4250mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
252,185,8GB RAM - 128GB,275.99,5,"Xiaomi Mi 11 Lite NE 5G (8GB RAM + 128GB) là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.6/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.4 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.55 inch, độ phân giải 1080 x 2400, 
tần số quét 90Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 64MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4250mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
253,186,6GB RAM - 128GB,281.99,16,"Xiaomi Mi 11i 5G là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.1/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý dimensity 8 nhân, 
xung nhịp tối đa 2.5 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 2400 x 1080, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 16MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5160mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
254,187,8GB RAM - 128GB,419.88,40,"Xiaomi Mi 11T Pro 5G là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.6/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.84 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 16MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5000mAh, 
hỗ trợ sạc nhanh 120W giúp sử dụng cả ngày dài."
255,188,6GB RAM - 128GB,286.68,23,"Xiaomi Mi 11X là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.0/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 48MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4520mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
256,189,8GB RAM - 128GB,311.88,49,"Xiaomi Mi 11X 5G (8GB RAM + 128GB) là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.3/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 48MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4520mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
257,190,8GB RAM - 128GB,371.88,18,"Xiaomi Mi 11X Pro là mẫu smartphone nổi bật trong phân khúc tầm trung 200-400 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.5/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.84 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.67 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4520mAh, 
hỗ trợ sạc nhanh 33W giúp sử dụng cả ngày dài."
258,191,8GB RAM - 128GB,515.88,49,"Xiaomi Mi 12 5G là mẫu smartphone nổi bật trong phân khúc cận cao cấp 400-700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 8.7/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.0 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.28 inch, độ phân giải 1080 x 2400, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 32MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4500mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
259,192,12GB RAM - 512GB,2399.88,31,"Xiaomi Mi Mix Alpha là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 512, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.96 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 7.92 inch, độ phân giải 2088 x 2250, 
tần số quét 60Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 0MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4050mAh, 
hỗ trợ sạc nhanh 40W giúp sử dụng cả ngày dài."
260,193,12GB RAM - 256GB,1319.88,24,"Xiaomi Mi Mix Fold là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.84 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 8.01 inch, độ phân giải 1860 x 2480, 
tần số quét 90Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 108MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 5020mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
261,194,12GB RAM - 256GB,1283.88,43,"Xiaomi Mix Fold 2 5G là mẫu smartphone nổi bật trong phân khúc cao cấp trên 700 USD đến từ xiaomi, 
nhận được đánh giá trung bình 0.0/5 sao từ người dùng, được trang bị 12 RAM và bộ nhớ trong 256, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 3.2 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 8.02 inch, độ phân giải 1914 x 2160, 
tần số quét 120Hz giúp hiển thị mượt và sắc nét.

Hệ thống 3 camera sau với cảm biến chính 50MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4500mAh, 
hỗ trợ sạc nhanh 67W giúp sử dụng cả ngày dài."
262,195,6GB RAM - 64GB,143.99,20,"Xiaomi Poco F1 là mẫu smartphone nổi bật trong phân khúc giá rẻ dưới 200 USD đến từ xiaomi, 
nhận được đánh giá trung bình 7.7/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 64, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.8 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.18 inch, độ phân giải 1080 x 2246, 
tần số quét 60Hz giúp hiển thị mượt và sắc nét.

Hệ thống 2 camera sau với cảm biến chính 12MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4000mAh, 
hỗ trợ sạc nhanh 0W giúp sử dụng cả ngày dài."
263,195,6GB RAM - 128GB,155.99,16,"Xiaomi Poco F1 (6GB RAM + 128GB) là mẫu smartphone nổi bật trong phân khúc giá rẻ dưới 200 USD đến từ xiaomi, 
nhận được đánh giá trung bình 7.8/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.8 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.18 inch, độ phân giải 1080 x 2246, 
tần số quét 60Hz giúp hiển thị mượt và sắc nét.

Hệ thống 2 camera sau với cảm biến chính 12MP 
và camera trước 20MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 4000mAh, 
hỗ trợ sạc nhanh 0W giúp sử dụng cả ngày dài."
264,196,4GB RAM - 64GB,115.07,41,"Xiaomi Redmi 10 là mẫu smartphone nổi bật trong phân khúc giá rẻ dưới 200 USD đến từ xiaomi, 
nhận được đánh giá trung bình 7.1/5 sao từ người dùng, được trang bị 4 RAM và bộ nhớ trong 64, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.4 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.7 inch, độ phân giải 720 x 1600, 
tần số quét 60Hz giúp hiển thị mượt và sắc nét.

Hệ thống 2 camera sau với cảm biến chính 50MP 
và camera trước 5MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 6000mAh, 
hỗ trợ sạc nhanh 18W giúp sử dụng cả ngày dài."
265,196,6GB RAM - 128GB,143.99,18,"Xiaomi Redmi 10 (6GB RAM + 128GB) là mẫu smartphone nổi bật trong phân khúc giá rẻ dưới 200 USD đến từ xiaomi, 
nhận được đánh giá trung bình 7.5/5 sao từ người dùng, được trang bị 6 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.4 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.7 inch, độ phân giải 720 x 1600, 
tần số quét 60Hz giúp hiển thị mượt và sắc nét.

Hệ thống 2 camera sau với cảm biến chính 50MP 
và camera trước 5MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 6000mAh, 
hỗ trợ sạc nhanh 18W giúp sử dụng cả ngày dài."
266,197,8GB RAM - 128GB,143.99,18,"Xiaomi Redmi 10 Power là mẫu smartphone nổi bật trong phân khúc giá rẻ dưới 200 USD đến từ xiaomi, 
nhận được đánh giá trung bình 7.7/5 sao từ người dùng, được trang bị 8 RAM và bộ nhớ trong 128, 
mang lại khả năng đa nhiệm mượt mà và lưu trữ thoải mái.

Thiết bị sử dụng vi xử lý snapdragon 8 nhân, 
xung nhịp tối đa 2.4 GHz, 
đáp ứng tốt nhu cầu học tập, làm việc và giải trí.

Màn hình 6.7 inch, độ phân giải 720 x 1650, 
tần số quét 60Hz giúp hiển thị mượt và sắc nét.

Hệ thống 2 camera sau với cảm biến chính 50MP 
và camera trước 5MP, 
phù hợp cho chụp ảnh và video call chất lượng cao.

Dung lượng pin 6000mAh, 
hỗ trợ sạc nhanh 18W giúp sử dụng cả ngày dài."
